SurfingLeash S/N = A007
Start Latitude (degs N) = 56.453320
Start Longitude (degs E) = -5.436660
Date = 2026-06-01
Time (UTC), Latitude (degs N), Longitude (degs E), Temp (deg C) DS18B20
08:24:36, 56.461094, -5.322523, 11.500
08:24:41, 56.461082, -5.322316, 11.500
08:24:46, 56.461067, -5.322106, 11.500
08:24:51, 56.461063, -5.321903, 11.500
08:24:56, 56.461048, -5.321703, 11.500
08:25:01, 56.461037, -5.321500, 11.500
08:25:06, 56.461025, -5.321291, 11.500
08:25:11, 56.461018, -5.321096, 11.500
08:25:16, 56.461010, -5.320893, 11.500
08:25:21, 56.460999, -5.320688, 11.500
08:25:26, 56.460991, -5.320487, 11.500
08:25:32, 56.460987, -5.320285, 11.500
08:25:37, 56.460987, -5.320080, 11.500
08:25:42, 56.460979, -5.319871, 11.500
08:25:47, 56.460972, -5.319662, 11.500
08:25:52, 56.460972, -5.319461, 11.500
08:25:57, 56.460972, -5.319255, 11.500
08:26:02, 56.460972, -5.319051, 11.500
08:26:07, 56.460968, -5.318843, 11.500
08:26:12, 56.460960, -5.318646, 11.500
08:26:17, 56.460953, -5.318451, 11.500
08:26:22, 56.460953, -5.318245, 11.500
08:26:27, 56.460949, -5.318028, 11.500
08:26:32, 56.460949, -5.317820, 11.500
08:26:37, 56.460941, -5.317610, 11.500
08:26:42, 56.460934, -5.317398, 11.563
08:26:47, 56.460930, -5.317186, 11.500
08:26:52, 56.460922, -5.316978, 11.500
08:26:57, 56.460907, -5.316775, 11.500
08:27:02, 56.460903, -5.316568, 11.563
08:27:07, 56.460903, -5.316359, 11.563
08:27:12, 56.460888, -5.316147, 11.500
08:27:17, 56.460884, -5.315943, 11.500
08:27:22, 56.460869, -5.315730, 11.500
08:27:27, 56.460857, -5.315522, 11.500
08:27:32, 56.460838, -5.315310, 11.563
08:27:37, 56.460827, -5.315098, 11.500
08:27:42, 56.460812, -5.314890, 11.563
08:27:47, 56.460793, -5.314677, 11.563
08:27:52, 56.460781, -5.314468, 11.563
08:27:57, 56.460770, -5.314263, 11.563
08:28:02, 56.460751, -5.314047, 11.563
08:28:07, 56.460735, -5.313837, 11.563
08:28:12, 56.460716, -5.313640, 11.563
08:28:17, 56.460697, -5.313438, 11.563
08:28:22, 56.460686, -5.313217, 11.563
08:28:27, 56.460670, -5.312993, 11.563
08:28:32, 56.460659, -5.312790, 11.563
08:28:37, 56.460651, -5.312580, 11.563
08:28:42, 56.460648, -5.312373, 11.563
08:28:47, 56.460632, -5.312165, 11.563
08:28:52, 56.460621, -5.311952, 11.563
08:28:57, 56.460613, -5.311740, 11.563
08:29:02, 56.460602, -5.311530, 11.625
08:29:07, 56.460583, -5.311323, 11.625
08:29:12, 56.460571, -5.311113, 11.625
08:29:17, 56.460556, -5.310905, 11.625
08:29:22, 56.460537, -5.310701, 11.625
08:29:27, 56.460526, -5.310495, 11.625
08:29:32, 56.460510, -5.310288, 11.625
08:29:37, 56.460499, -5.310079, 11.625
08:29:42, 56.460487, -5.309865, 11.563
08:29:47, 56.460472, -5.309661, 11.563
08:29:52, 56.460461, -5.309453, 11.563
08:29:57, 56.460449, -5.309252, 11.563
08:30:02, 56.460434, -5.309045, 11.500
08:30:07, 56.460423, -5.308835, 11.500
08:30:12, 56.460403, -5.308627, 11.500
08:30:17, 56.460392, -5.308422, 11.438
08:30:22, 56.460377, -5.308212, 11.500
08:30:27, 56.460358, -5.307997, 11.500
08:30:32, 56.460339, -5.307792, 11.438
08:30:37, 56.460320, -5.307583, 11.500
08:30:42, 56.460300, -5.307373, 11.500
08:30:47, 56.460281, -5.307165, 11.500
08:30:52, 56.460255, -5.306917, 11.438
08:30:57, 56.460236, -5.306705, 11.438
08:31:02, 56.460217, -5.306493, 11.438
08:31:07, 56.460197, -5.306282, 11.438
08:31:12, 56.460178, -5.306068, 11.438
08:31:17, 56.460159, -5.305863, 11.438
08:31:22, 56.460140, -5.305652, 11.438
08:31:27, 56.460129, -5.305437, 11.438
08:31:32, 56.460110, -5.305220, 11.438
08:31:37, 56.460091, -5.304998, 11.438
08:31:42, 56.460072, -5.304770, 11.438
08:31:47, 56.460052, -5.304557, 11.438
08:31:52, 56.460037, -5.304338, 11.438
08:31:57, 56.460026, -5.304123, 11.438
08:32:02, 56.460014, -5.303902, 11.438
08:32:07, 56.459995, -5.303689, 11.438
08:32:12, 56.459980, -5.303472, 11.438
08:32:17, 56.459961, -5.303255, 11.438
08:32:22, 56.459942, -5.303040, 11.438
08:32:27, 56.459930, -5.302818, 11.438
08:32:32, 56.459915, -5.302600, 11.438
08:32:37, 56.459896, -5.302385, 11.438
08:32:42, 56.459885, -5.302165, 11.438
08:32:47, 56.459866, -5.301943, 11.438
08:32:52, 56.459854, -5.301718, 11.438
08:32:57, 56.459839, -5.301503, 11.438
08:33:03, 56.459827, -5.301291, 11.438
08:33:08, 56.459820, -5.301072, 11.500
08:33:13, 56.459816, -5.300850, 11.500
08:33:18, 56.459801, -5.300632, 11.500
08:33:23, 56.459789, -5.300413, 11.438
08:33:28, 56.459770, -5.300195, 11.438
08:33:33, 56.459755, -5.299980, 11.438
08:33:38, 56.459736, -5.299770, 11.438
08:33:43, 56.459717, -5.299555, 11.438
08:33:48, 56.459705, -5.299332, 11.375
08:33:53, 56.459694, -5.299110, 11.438
08:33:58, 56.459675, -5.298880, 11.438
08:34:03, 56.459660, -5.298660, 11.375
08:34:08, 56.459648, -5.298440, 11.375
08:34:13, 56.459629, -5.298222, 11.438
08:34:18, 56.459610, -5.298002, 11.438
08:34:23, 56.459599, -5.297780, 11.438
08:34:28, 56.459583, -5.297560, 11.438
08:34:33, 56.459564, -5.297338, 11.438
08:34:38, 56.459557, -5.297112, 11.438
08:34:43, 56.459538, -5.296893, 11.438
08:34:48, 56.459526, -5.296675, 11.438
08:34:53, 56.459507, -5.296456, 11.438
08:34:58, 56.459488, -5.296238, 11.438
08:35:03, 56.459476, -5.296019, 11.438
08:35:08, 56.459457, -5.295798, 11.438
08:35:13, 56.459438, -5.295585, 11.438
08:35:18, 56.459419, -5.295372, 11.500
08:35:23, 56.459400, -5.295150, 11.500
08:35:28, 56.459381, -5.294940, 11.500
08:35:33, 56.459358, -5.294725, 11.563
08:35:38, 56.459339, -5.294507, 11.500
08:35:43, 56.459320, -5.294290, 11.563
08:35:48, 56.459309, -5.294073, 11.563
08:35:53, 56.459297, -5.293860, 11.500
08:35:58, 56.459282, -5.293638, 11.500
08:36:03, 56.459263, -5.293417, 11.500
08:36:08, 56.459251, -5.293199, 11.563
08:36:13, 56.459240, -5.292975, 11.563
08:36:18, 56.459225, -5.292750, 11.563
08:36:23, 56.459213, -5.292523, 11.563
08:36:28, 56.459194, -5.292305, 11.563
08:36:33, 56.459175, -5.292083, 11.500
08:36:38, 56.459156, -5.291856, 11.563
08:36:43, 56.459129, -5.291590, 11.563
08:36:48, 56.459099, -5.291370, 11.500
08:36:53, 56.459064, -5.291145, 11.500
08:36:58, 56.459034, -5.290932, 11.500
08:37:03, 56.459003, -5.290721, 11.563
08:37:08, 56.458977, -5.290508, 11.500
08:37:13, 56.458950, -5.290295, 11.500
08:37:18, 56.458923, -5.290090, 11.500
08:37:23, 56.458900, -5.289878, 11.563
08:37:28, 56.458881, -5.289655, 11.500
08:37:33, 56.458855, -5.289442, 11.563
08:37:38, 56.458843, -5.289225, 11.563
08:37:43, 56.458828, -5.289006, 11.625
08:37:48, 56.458809, -5.288795, 11.563
08:37:53, 56.458790, -5.288577, 11.563
08:37:58, 56.458771, -5.288358, 11.563
08:38:03, 56.458740, -5.288142, 11.563
08:38:08, 56.458721, -5.287920, 11.500
08:38:13, 56.458702, -5.287700, 11.500
08:38:18, 56.458683, -5.287482, 11.563
08:38:23, 56.458675, -5.287261, 11.563
08:38:28, 56.458664, -5.287035, 11.563
08:38:33, 56.458649, -5.286810, 11.563
08:38:38, 56.458630, -5.286586, 11.563
08:38:43, 56.458618, -5.286360, 11.563
08:38:48, 56.458591, -5.286146, 11.563
08:38:53, 56.458572, -5.285926, 11.563
08:38:58, 56.458580, -5.285712, 11.563
08:39:04, 56.458580, -5.285476, 11.563
08:39:09, 56.458584, -5.285246, 11.563
08:39:14, 56.458599, -5.285017, 11.563
08:39:19, 56.458611, -5.284791, 11.500
08:39:24, 56.458626, -5.284558, 11.500
08:39:29, 56.458630, -5.284330, 11.500
08:39:34, 56.458637, -5.284108, 11.500
08:39:39, 56.458637, -5.283883, 11.500
08:39:44, 56.458645, -5.283655, 11.500
08:39:49, 56.458645, -5.283435, 11.438
08:39:54, 56.458637, -5.283206, 11.500
08:39:59, 56.458637, -5.282986, 11.500
08:40:04, 56.458645, -5.282760, 11.500
08:40:09, 56.458645, -5.282522, 11.500
08:40:14, 56.458656, -5.282290, 11.500
08:40:19, 56.458664, -5.282056, 11.563
08:40:24, 56.458675, -5.281818, 11.563
08:40:29, 56.458683, -5.281583, 11.500
08:40:34, 56.458694, -5.281362, 11.500
08:40:39, 56.458706, -5.281137, 11.500
08:40:44, 56.458714, -5.280920, 11.563
08:40:49, 56.458714, -5.280695, 11.563
08:40:54, 56.458706, -5.280465, 11.500
08:40:59, 56.458702, -5.280235, 11.500
08:41:04, 56.458702, -5.280005, 11.500
08:41:09, 56.458694, -5.279771, 11.500
08:41:14, 56.458694, -5.279543, 11.500
08:41:19, 56.458694, -5.279316, 11.500
08:41:24, 56.458694, -5.279089, 11.500
08:41:29, 56.458694, -5.278862, 11.500
08:41:34, 56.458687, -5.278635, 11.500
08:41:39, 56.458687, -5.278403, 11.500
08:41:44, 56.458683, -5.278171, 11.500
08:41:49, 56.458687, -5.277938, 11.500
08:41:54, 56.458687, -5.277703, 11.500
08:41:59, 56.458694, -5.277473, 11.500
08:42:04, 56.458702, -5.277251, 11.500
08:42:09, 56.458706, -5.277023, 11.563
08:42:14, 56.458714, -5.276793, 11.500
08:42:19, 56.458725, -5.276571, 11.500
08:42:24, 56.458725, -5.276350, 11.438
08:42:29, 56.458733, -5.276113, 11.438
08:42:34, 56.458733, -5.275885, 11.438
08:42:39, 56.458740, -5.275655, 11.438
08:42:44, 56.458740, -5.275433, 11.438
08:42:49, 56.458740, -5.275207, 11.438
08:42:54, 56.458740, -5.274973, 11.500
08:42:59, 56.458744, -5.274736, 11.500
08:43:04, 56.458752, -5.274503, 11.500
08:43:09, 56.458752, -5.274268, 11.500
08:43:14, 56.458759, -5.274040, 11.500
08:43:19, 56.458763, -5.273815, 11.500
08:43:24, 56.458771, -5.273590, 11.500
08:43:29, 56.458778, -5.273365, 11.500
08:43:34, 56.458782, -5.273139, 11.500
08:43:39, 56.458790, -5.272916, 11.500
08:43:44, 56.458790, -5.272690, 11.500
08:43:49, 56.458790, -5.272461, 11.500
08:43:54, 56.458790, -5.272228, 11.500
08:43:59, 56.458790, -5.271991, 11.500
08:44:04, 56.458790, -5.271758, 11.500
08:44:09, 56.458797, -5.271526, 11.500
08:44:14, 56.458805, -5.271307, 11.500
08:44:19, 56.458809, -5.271078, 11.500
08:44:24, 56.458809, -5.270855, 11.500
08:44:29, 56.458817, -5.270631, 11.500
08:44:34, 56.458817, -5.270403, 11.500
08:44:39, 56.458824, -5.270175, 11.563
08:44:44, 56.458828, -5.269943, 11.500
08:44:49, 56.458836, -5.269708, 11.563
08:44:54, 56.458843, -5.269480, 11.500
08:44:59, 56.458847, -5.269251, 11.500
08:45:04, 56.458855, -5.269028, 11.500
08:45:09, 56.458855, -5.268805, 11.500
08:45:14, 56.458866, -5.268577, 11.500
08:45:19, 56.458874, -5.268346, 11.500
08:45:24, 56.458885, -5.268116, 11.500
08:45:29, 56.458900, -5.267895, 11.500
08:45:34, 56.458912, -5.267670, 11.500
08:45:39, 56.458923, -5.267445, 11.500
08:45:44, 56.458939, -5.267225, 11.500
08:45:49, 56.458950, -5.267006, 11.500
08:45:54, 56.458958, -5.266778, 11.500
08:45:59, 56.458958, -5.266547, 11.500
08:46:04, 56.458942, -5.266317, 11.563
08:46:09, 56.458923, -5.266085, 11.563
08:46:14, 56.458904, -5.265870, 11.563
08:46:19, 56.458885, -5.265650, 11.563
08:46:24, 56.458866, -5.265425, 11.563
08:46:29, 56.458847, -5.265200, 11.563
08:46:34, 56.458824, -5.264967, 11.563
08:46:39, 56.458805, -5.264737, 11.563
08:46:44, 56.458763, -5.264510, 11.563
08:46:49, 56.458721, -5.264300, 11.563
08:46:54, 56.458675, -5.264087, 11.563
08:46:59, 56.458630, -5.263878, 11.563
08:47:04, 56.458580, -5.263669, 11.563
08:47:09, 56.458534, -5.263460, 11.563
08:47:14, 56.458488, -5.263248, 11.563
08:47:19, 56.458439, -5.263041, 11.563
08:47:24, 56.458385, -5.262833, 11.625
08:47:29, 56.458328, -5.262573, 11.563
08:47:34, 56.458279, -5.262353, 11.563
08:47:39, 56.458233, -5.262135, 11.563
08:47:44, 56.458183, -5.261919, 11.625
08:47:49, 56.458149, -5.261742, 11.563
08:47:54, 56.458099, -5.261477, 11.563
08:47:59, 56.458054, -5.261249, 11.563
08:48:04, 56.458008, -5.261030, 11.563
08:48:09, 56.457966, -5.260820, 11.563
08:48:14, 56.457928, -5.260598, 11.500
08:48:19, 56.457870, -5.260383, 11.500
08:48:24, 56.457809, -5.260171, 11.563
08:48:29, 56.457748, -5.259963, 11.500
08:48:34, 56.457691, -5.259763, 11.500
08:48:39, 56.457619, -5.259562, 11.500
08:48:44, 56.457561, -5.259365, 11.500
08:48:49, 56.457497, -5.259171, 11.563
08:48:54, 56.457428, -5.258977, 11.563
08:48:59, 56.457371, -5.258779, 11.563
08:49:04, 56.457298, -5.258577, 11.500
08:49:09, 56.457233, -5.258380, 11.500
08:49:14, 56.457172, -5.258188, 11.500
08:49:19, 56.457100, -5.257993, 11.500
08:49:24, 56.457035, -5.257800, 11.500
08:49:29, 56.456966, -5.257623, 11.500
08:49:34, 56.456898, -5.257435, 11.500
08:49:39, 56.456818, -5.257253, 11.500
08:49:44, 56.456749, -5.257071, 11.500
08:49:49, 56.456673, -5.256890, 11.500
08:49:54, 56.456600, -5.256709, 11.500
08:49:59, 56.456524, -5.256518, 11.500
08:50:04, 56.456448, -5.256330, 11.500
08:50:09, 56.456371, -5.256143, 11.500
08:50:14, 56.456295, -5.255950, 11.500
08:50:19, 56.456223, -5.255752, 11.500
08:50:24, 56.456161, -5.255553, 11.500
08:50:29, 56.456089, -5.255357, 11.500
08:50:34, 56.456013, -5.255172, 11.438
08:50:39, 56.455944, -5.254985, 11.500
08:50:44, 56.455872, -5.254797, 11.438
08:50:49, 56.455795, -5.254613, 11.438
08:50:54, 56.455711, -5.254425, 11.438
08:50:59, 56.455635, -5.254237, 11.438
08:51:04, 56.455566, -5.254042, 11.438
08:51:09, 56.455494, -5.253849, 11.438
08:51:14, 56.455429, -5.253652, 11.500
08:51:19, 56.455360, -5.253453, 11.438
08:51:24, 56.455284, -5.253268, 11.438
08:51:29, 56.455208, -5.253080, 11.500
08:51:34, 56.455124, -5.252895, 11.500
08:51:39, 56.455048, -5.252717, 11.500
08:51:44, 56.454971, -5.252535, 11.500
08:51:49, 56.454891, -5.252352, 11.500
08:51:54, 56.454815, -5.252167, 11.500
08:51:59, 56.454731, -5.251980, 11.500
08:52:04, 56.454655, -5.251791, 11.500
08:52:09, 56.454578, -5.251607, 11.500
08:52:14, 56.454502, -5.251419, 11.500
08:52:19, 56.454433, -5.251230, 11.500
08:52:24, 56.454361, -5.251043, 11.500
08:52:29, 56.454285, -5.250858, 11.500
08:52:34, 56.454208, -5.250669, 11.500
08:52:39, 56.454136, -5.250482, 11.500
08:52:44, 56.454060, -5.250288, 11.500
08:52:49, 56.453983, -5.250100, 11.500
08:52:54, 56.453915, -5.249913, 11.500
08:52:59, 56.453838, -5.249723, 11.500
08:53:04, 56.453766, -5.249533, 11.500
08:53:09, 56.453697, -5.249343, 11.500
08:53:14, 56.453621, -5.249160, 11.500
08:53:19, 56.453541, -5.248970, 11.500
08:53:24, 56.453465, -5.248786, 11.500
08:53:29, 56.453396, -5.248599, 11.500
08:53:34, 56.453323, -5.248418, 11.500
08:53:39, 56.453247, -5.248239, 11.500
08:53:44, 56.453171, -5.248060, 11.500
08:53:49, 56.453102, -5.247881, 11.500
08:53:54, 56.453018, -5.247706, 11.500
08:53:59, 56.452942, -5.247528, 11.500
08:54:04, 56.452869, -5.247343, 11.500
08:54:09, 56.452785, -5.247161, 11.500
08:54:14, 56.452709, -5.246978, 11.500
08:54:19, 56.452633, -5.246803, 11.500
08:54:24, 56.452564, -5.246625, 11.500
08:54:29, 56.452488, -5.246439, 11.500
08:54:34, 56.452408, -5.246250, 11.500
08:54:39, 56.452328, -5.246065, 11.500
08:54:44, 56.452251, -5.245885, 11.500
08:54:49, 56.452171, -5.245705, 11.500
08:54:54, 56.452103, -5.245522, 11.500
08:54:59, 56.452019, -5.245338, 11.500
08:55:04, 56.451935, -5.245156, 11.500
08:55:09, 56.451855, -5.244967, 11.500
08:55:14, 56.451771, -5.244779, 11.500
08:55:19, 56.451694, -5.244596, 11.438
08:55:24, 56.451603, -5.244413, 11.438
08:55:29, 56.451519, -5.244228, 11.438
08:55:34, 56.451435, -5.244048, 11.500
08:55:39, 56.451355, -5.243866, 11.500
08:55:44, 56.451271, -5.243683, 11.500
08:55:49, 56.451195, -5.243505, 11.500
08:55:54, 56.451111, -5.243333, 11.500
08:55:59, 56.451027, -5.243150, 11.500
08:56:04, 56.450958, -5.242969, 11.563
08:56:09, 56.450893, -5.242780, 11.625
08:56:14, 56.450821, -5.242597, 11.688
08:56:19, 56.450752, -5.242422, 11.688
08:56:24, 56.450687, -5.242250, 11.688
08:56:29, 56.450619, -5.242078, 11.688
08:56:34, 56.450542, -5.241905, 11.688
08:56:39, 56.450462, -5.241725, 11.688
08:56:44, 56.450386, -5.241555, 11.750
08:56:49, 56.450317, -5.241390, 11.750
08:56:54, 56.450245, -5.241220, 11.813
08:56:59, 56.450165, -5.241052, 11.813
08:57:04, 56.450092, -5.240886, 11.813
08:57:09, 56.450024, -5.240718, 11.813
08:57:14, 56.449959, -5.240551, 11.875
08:57:19, 56.449886, -5.240388, 11.813
08:57:24, 56.449825, -5.240226, 11.875
08:57:29, 56.449753, -5.240053, 11.875
08:57:34, 56.449677, -5.239888, 11.938
08:57:39, 56.449600, -5.239722, 11.938
08:57:44, 56.449528, -5.239558, 11.938
08:57:49, 56.449459, -5.239403, 12.000
08:57:54, 56.449390, -5.239253, 12.000
08:57:59, 56.449318, -5.239090, 12.063
08:58:04, 56.449253, -5.238928, 12.125
08:58:09, 56.449177, -5.238756, 12.125
08:58:14, 56.449108, -5.238583, 12.125
08:58:19, 56.449036, -5.238419, 12.125
08:58:24, 56.448959, -5.238255, 12.125
08:58:29, 56.448891, -5.238090, 12.125
08:58:34, 56.448818, -5.237920, 12.125
08:58:39, 56.448742, -5.237753, 12.125
08:58:44, 56.448666, -5.237592, 12.063
08:58:49, 56.448589, -5.237428, 12.125
08:58:54, 56.448513, -5.237265, 12.063
08:58:59, 56.448437, -5.237096, 12.063
08:59:04, 56.448357, -5.236933, 12.000
08:59:09, 56.448280, -5.236772, 12.000
08:59:14, 56.448204, -5.236607, 12.000
08:59:19, 56.448128, -5.236442, 12.000
08:59:24, 56.448059, -5.236273, 12.000
08:59:29, 56.447979, -5.236096, 11.938
08:59:34, 56.447903, -5.235919, 12.000
08:59:39, 56.447834, -5.235746, 12.000
08:59:44, 56.447758, -5.235573, 12.000
08:59:49, 56.447674, -5.235413, 12.063
08:59:54, 56.447598, -5.235246, 12.125
08:59:59, 56.447514, -5.235075, 12.188
09:00:04, 56.447426, -5.234906, 12.250
09:00:09, 56.447346, -5.234742, 12.313
09:00:14, 56.447266, -5.234586, 12.313
09:00:19, 56.447186, -5.234426, 12.313
09:00:24, 56.447109, -5.234263, 12.375
09:00:29, 56.447041, -5.234097, 12.375
09:00:34, 56.446964, -5.233935, 12.375
09:00:39, 56.446888, -5.233778, 12.375
09:00:44, 56.446808, -5.233625, 12.375
09:00:49, 56.446732, -5.233471, 12.438
09:00:54, 56.446655, -5.233326, 12.500
09:00:59, 56.446587, -5.233195, 12.625
09:01:04, 56.446510, -5.233065, 12.688
09:01:09, 56.446445, -5.232926, 12.688
09:01:14, 56.446392, -5.232771, 12.750
09:01:19, 56.446342, -5.232611, 12.813
09:01:24, 56.446297, -5.232440, 12.875
09:01:29, 56.446266, -5.232271, 12.938
09:01:34, 56.446239, -5.232103, 13.000
09:01:39, 56.446228, -5.231926, 13.000
09:01:44, 56.446220, -5.231741, 13.000
09:01:50, 56.446209, -5.231556, 13.063
09:01:55, 56.446209, -5.231378, 13.063
09:01:0, 56.446209, -5.231205, 13.000
09:02:05, 56.446213, -5.231031, 13.063
09:02:10, 56.446213, -5.230850, 13.063
09:02:15, 56.446220, -5.230680, 13.063
09:02:20, 56.446259, -5.230508, 13.063
09:02:25, 56.446285, -5.230325, 13.063
09:02:30, 56.446297, -5.230135, 13.063
09:02:35, 56.446297, -5.229945, 13.063
09:02:40, 56.446323, -5.229771, 13.125
09:02:45, 56.446369, -5.229607, 13.125
09:02:50, 56.446419, -5.229445, 13.125
09:02:55, 56.446465, -5.229281, 13.125
09:03:00, 56.446510, -5.229115, 13.125
09:03:05, 56.446552, -5.228946, 13.125
09:03:10, 56.446606, -5.228782, 13.125
09:03:15, 56.446644, -5.228603, 13.125
09:03:20, 56.446682, -5.228416, 13.125
09:03:25, 56.446728, -5.228236, 13.125
09:03:30, 56.446770, -5.228065, 13.125
09:03:35, 56.446823, -5.227886, 13.125
09:03:40, 56.446869, -5.227695, 13.125
09:03:45, 56.446899, -5.227508, 13.125
09:03:50, 56.446930, -5.227320, 13.125
09:03:55, 56.446949, -5.227128, 13.125
09:04:00, 56.446976, -5.226935, 13.125
09:04:05, 56.446995, -5.226737, 13.125
09:04:10, 56.447021, -5.226533, 13.125
09:04:15, 56.447033, -5.226342, 13.125
09:04:20, 56.447060, -5.226148, 13.125
09:04:25, 56.447079, -5.225951, 13.125
09:04:30, 56.447117, -5.225749, 13.125
09:04:35, 56.447147, -5.225545, 13.125
09:04:40, 56.447186, -5.225338, 13.125
09:04:45, 56.447212, -5.225133, 13.125
09:04:50, 56.447239, -5.224933, 13.125
09:04:55, 56.447269, -5.224736, 13.125
09:05:00, 56.447304, -5.224536, 13.125
09:05:05, 56.447334, -5.224329, 13.125
09:05:10, 56.447365, -5.224125, 13.125
09:05:15, 56.447399, -5.223923, 13.125
09:05:20, 56.447430, -5.223720, 13.188
09:05:25, 56.447468, -5.223518, 13.125
09:05:30, 56.447495, -5.223315, 13.188
09:05:35, 56.447521, -5.223110, 13.188
09:05:40, 56.447544, -5.222907, 13.125
09:05:45, 56.447578, -5.222705, 13.125
09:05:50, 56.447601, -5.222498, 13.125
09:05:55, 56.447636, -5.222293, 13.125
09:06:00, 56.447666, -5.222086, 13.125
09:06:05, 56.447693, -5.221878, 13.125
09:06:10, 56.447720, -5.221680, 13.125
09:06:15, 56.447750, -5.221483, 13.125
09:06:20, 56.447777, -5.221282, 13.125
09:06:25, 56.447803, -5.221076, 13.125
09:06:30, 56.447826, -5.220865, 13.125
09:06:35, 56.447853, -5.220655, 13.125
09:06:40, 56.447880, -5.220447, 13.125
09:06:45, 56.447903, -5.220235, 13.125
09:06:50, 56.447937, -5.220028, 13.125
09:06:55, 56.447968, -5.219825, 13.125
09:07:00, 56.447994, -5.219620, 13.125
09:07:05, 56.448021, -5.219417, 13.125
09:07:10, 56.448051, -5.219225, 13.125
09:07:15, 56.448078, -5.219023, 13.125
09:07:20, 56.448109, -5.218820, 13.125
09:07:25, 56.448135, -5.218620, 13.125
09:07:30, 56.448158, -5.218418, 13.125
09:07:35, 56.448185, -5.218215, 13.125
09:07:40, 56.448219, -5.218015, 13.125
09:07:45, 56.448242, -5.217815, 13.125
09:07:50, 56.448269, -5.217611, 13.125
09:07:55, 56.448299, -5.217411, 13.125
